time,type,lastType,playId,lastXPosition,lastYPosition,xPosition,yPosition,possessionId,rushingDistance,verticalDistance,totalDistance,throwerId,recieverId,breakThrow,stallSix,stallHeight,defender,stall,block,throwaway,intercept,drop,score,homeAttackingRight,homeOnOffense,pointId,gameId,accountId,
353,GROUND_CONTACT,THROWN,29,4092,5948,8428,5359,3,56.368,2.945,56.445,1371831602,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1372721787,442,
360,CAUGHT,THROWN,30,8271,5686,6484,7958,4,23.231,11.36,25.86,0,0,0,0,0,1371832225,0,0,0,0,0,0,1,0,2,1372721787,442,
368,CAUGHT,THROWN,31,6484,7958,6113,5670,4,4.823,11.44,12.415,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,2,1372721787,442,
372,CAUGHT,THROWN,32,6113,5670,6133,3072,4,-0.26,12.99,12.993,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,2,1372721787,442,
378,CAUGHT,THROWN,33,6133,3072,4834,1422,4,16.887,8.25,18.795,0,0,0,0,0,1371831849,0,0,0,1,0,0,1,0,2,1372721787,442,
384,CAUGHT,THROWN,34,4834,1422,4756,2958,5,-1.014,7.68,7.747,1371831849,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,2,1372721787,442,
385,CAUGHT,THROWN,35,4756,2958,4961,1683,5,2.665,6.375,6.91,1371832225,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,2,1372721787,442,
387,CAUGHT,THROWN,36,4961,1683,5664,1405,5,9.139,1.39,9.244,1371831849,1371831762,0,0,0,0,0,0,0,0,0,0,1,1,2,1372721787,442,
390,CAUGHT,THROWN,37,5664,1405,6465,1291,5,10.413,0.57,10.429,1371831762,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,2,1372721787,442,
395,POINT,THROWN,38,6465,1291,7715,1275,5,16.25,0.08,16.25,1371831602,1371832059,0,0,0,0,0,0,0,0,0,1,1,1,2,1372721787,442,
478,CAUGHT,THROWN,39,2314,2680,4063,5686,6,22.737,15.03,27.256,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,3,1372721787,442,
482,CAUGHT,THROWN,40,4063,5686,3750,1765,6,-4.069,19.605,20.023,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,3,1372721787,442,
502,CAUGHT,THROWN,41,3750,1765,5186,1503,6,18.668,1.31,18.714,0,0,0,0,0,1371831981,0,0,0,0,0,0,0,0,3,1372721787,442,
506,CAUGHT,THROWN,42,5186,1503,4307,3039,6,-11.427,7.68,13.768,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,3,1372721787,442,
510,CAUGHT,THROWN,43,4307,3039,3789,4363,6,-6.734,6.62,9.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1372721787,442,
520,CAUGHT,THROWN,44,3789,4363,4570,7222,6,10.153,14.295,17.534,0,0,0,0,0,1371831981,0,0,0,0,0,0,0,0,3,1372721787,442,
527,CAUGHT,THROWN,45,4570,7222,5293,7794,6,9.399,2.86,9.825,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,3,1372721787,442,
538,POINT,THROWN,46,5293,7794,8828,7614,6,45.955,0.9,45.964,0,0,0,0,0,1371832147,0,0,0,0,0,1,0,0,3,1372721787,442,
600,CAUGHT,THROWN,47,1729,6307,3730,5572,7,26.013,3.675,26.271,1371832225,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
602,CAUGHT,THROWN,48,3730,5572,2676,6503,7,-13.702,4.655,14.471,1371831602,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
606,CAUGHT,THROWN,49,2676,6503,3857,7500,7,15.353,4.985,16.142,1371832225,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
610,CAUGHT,THROWN,50,3857,7500,3691,4036,7,-2.158,17.32,17.454,1371831602,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
614,CAUGHT,THROWN,51,3691,4036,4512,4199,7,10.673,0.815,10.704,1371832225,1371831912,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
616,CAUGHT,THROWN,52,4512,4199,4775,7042,7,3.419,14.215,14.62,1371831912,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
620,GROUND_CONTACT,THROWN,53,4775,7042,5176,5392,7,5.213,8.25,9.759,1371831849,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1372721787,442,
644,CAUGHT,THROWN,54,6006,6373,5713,1667,8,3.809,23.53,23.836,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,4,1372721787,442,
648,CAUGHT,THROWN,55,5713,1667,5908,5278,8,-2.535,18.055,18.232,0,0,0,0,0,1371832225,0,0,0,0,0,0,1,0,4,1372721787,442,
654,CAUGHT,THROWN,56,5908,5278,5146,1667,8,9.906,18.055,20.594,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,4,1372721787,442,
658,CAUGHT,THROWN,57,5146,1667,4717,3431,8,5.577,8.82,10.435,0,0,0,0,0,1371831727,0,0,0,0,0,0,1,0,4,1372721787,442,
664,CAUGHT,THROWN,58,4717,3431,5430,5948,8,-9.269,12.585,15.63,0,0,0,0,0,1371831912,0,0,0,0,0,0,1,0,4,1372721787,442,
673,GROUND_CONTACT,THROWN,59,5430,5948,5117,2173,8,4.069,18.875,19.309,0,0,0,0,0,1371831912,0,0,1,0,0,0,1,0,4,1372721787,442,
692,CAUGHT,THROWN,60,4980,1029,5820,1062,9,10.92,0.165,10.921,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
693,CAUGHT,THROWN,61,5820,1062,5342,4363,9,-6.214,16.505,17.636,1371831727,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
695,CAUGHT,THROWN,62,5342,4363,5703,7190,9,4.693,14.135,14.894,1371832225,1371832026,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
700,CAUGHT,THROWN,63,5703,7190,5029,4477,9,-8.762,13.565,16.149,1371832026,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
702,CAUGHT,THROWN,64,5029,4477,5889,5817,9,11.18,6.7,13.034,1371832225,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
709,CAUGHT,THROWN,65,5889,5817,6289,7778,9,5.2,9.805,11.099,1371831602,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
714,CAUGHT,THROWN,66,6289,7778,5762,5033,9,-6.851,13.725,15.34,1371831727,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
716,CAUGHT,THROWN,67,5762,5033,5684,1667,9,-1.014,16.83,16.861,1371831602,1371832059,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
720,CAUGHT,THROWN,68,5684,1667,6807,1667,9,14.599,0,14.599,1371832059,1371831912,0,0,0,0,0,0,0,0,0,0,1,1,4,1372721787,442,
728,POINT,THROWN,69,6807,1667,9219,2712,9,31.356,5.225,31.788,1371831912,1371831849,0,0,0,0,0,0,0,0,0,1,1,1,4,1372721787,442,
822,CAUGHT,THROWN,70,4102,1732,5879,1471,10,23.101,1.305,23.138,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,5,1372721787,442,
829,POINT,THROWN,71,5879,1471,8877,2647,10,38.974,5.88,39.415,0,0,0,0,0,1371832190,0,0,0,0,0,1,0,0,5,1372721787,442,
917,CAUGHT,THROWN,72,3008,3954,2637,5147,11,-4.823,5.965,7.671,1371831849,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
920,CAUGHT,THROWN,73,2637,5147,4248,2598,11,20.943,12.745,24.516,1371831727,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
925,DROP,THROWN,74,4248,2598,5195,1961,11,12.311,3.185,12.716,1371832103,1371831981,0,0,0,0,0,0,0,0,1,0,1,1,6,1372721787,442,
952,BLOCK,THROWN,75,5020,1863,1924,2206,12,40.248,1.715,40.285,0,0,0,0,0,1371831981,0,1,0,0,0,0,1,0,6,1372721787,442,
961,CAUGHT,THROWN,76,2217,2222,3223,1389,13,13.078,4.165,13.725,1371831849,1371831624,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
964,CAUGHT,THROWN,77,3223,1389,4326,1160,13,14.339,1.145,14.385,1371831624,1371832147,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
968,CAUGHT,THROWN,78,4326,1160,5244,1193,13,11.934,0.165,11.935,1371832147,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
971,CAUGHT,THROWN,79,5244,1193,3896,1438,13,-17.524,1.225,17.567,1371832103,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
979,CAUGHT,THROWN,80,3896,1438,4766,2141,13,11.31,3.515,11.844,1371831849,1371831981,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
981,CAUGHT,THROWN,81,4766,2141,5928,3088,13,15.106,4.735,15.831,1371831981,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
988,CAUGHT,THROWN,82,5928,3088,5146,2402,13,-10.166,3.43,10.729,1371832103,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
991,CAUGHT,THROWN,83,5146,2402,5273,3873,13,1.651,7.355,7.538,1371831849,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
994,CAUGHT,THROWN,84,5273,3873,5264,5997,13,-0.117,10.62,10.621,1371832103,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
995,CAUGHT,THROWN,85,5264,5997,6201,6977,13,12.181,4.9,13.13,1371831727,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
1000,CAUGHT,THROWN,86,6201,6977,7109,7288,13,11.804,1.555,11.906,1371832103,1371831624,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
1003,CAUGHT,THROWN,87,7109,7288,5693,5359,13,-18.408,9.645,20.782,1371831624,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
1006,CAUGHT,THROWN,88,5693,5359,6387,2990,13,9.022,11.845,14.89,1371831727,1371832147,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
1009,CAUGHT,THROWN,89,6387,2990,6221,1765,13,-2.158,6.125,6.494,1371832147,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,6,1372721787,442,
1012,POINT,THROWN,90,6221,1765,8271,1732,13,26.65,0.165,26.651,1371831727,1371831849,0,0,0,0,0,0,0,0,0,1,1,1,6,1372721787,442,
1104,CAUGHT,THROWN,91,2334,3121,4287,7157,14,25.389,20.18,32.432,0,0,0,0,0,1371831624,0,0,0,0,0,0,0,0,7,1372721787,442,
1107,CAUGHT,THROWN,92,4287,7157,3896,4069,14,-5.083,15.44,16.255,0,0,0,0,0,1371831762,0,0,0,0,0,0,0,0,7,1372721787,442,
1112,CAUGHT,THROWN,93,3896,4069,5088,5082,14,15.496,5.065,16.303,0,0,0,0,0,1371831624,0,0,0,0,0,0,0,0,7,1372721787,442,
1114,CAUGHT,THROWN,94,5088,5082,4834,7958,14,-3.302,14.38,14.754,0,0,0,0,0,1371832026,0,0,0,0,0,0,0,0,7,1372721787,442,
1117,CAUGHT,THROWN,95,4834,7958,4473,4363,14,-4.693,17.975,18.578,0,0,0,0,0,1371831762,0,0,0,0,0,0,0,0,7,1372721787,442,
1123,CAUGHT,THROWN,96,4473,4363,5391,8023,14,11.934,18.3,21.847,0,0,0,0,0,1371831912,0,0,0,0,0,0,0,0,7,1372721787,442,
1126,CAUGHT,THROWN,97,5391,8023,4365,5621,14,-13.338,12.01,17.948,0,0,0,0,0,1371832026,0,0,0,0,0,0,0,0,7,1372721787,442,
1129,CAUGHT,THROWN,98,4365,5621,5127,7353,14,9.906,8.66,13.158,0,0,0,0,0,1371831762,0,0,0,0,0,0,0,0,7,1372721787,442,
1138,CAUGHT,THROWN,99,5127,7353,9053,8807,14,51.038,7.27,51.553,0,0,0,0,0,1371832225,0,0,0,1,0,0,0,0,7,1372721787,442,
1150,CAUGHT,THROWN,100,9053,8807,7588,8758,15,19.045,0.245,19.047,1371832225,1371832225,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1155,CAUGHT,THROWN,101,7588,8758,7002,3170,15,7.618,27.94,28.96,1371832225,1371831912,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1162,CAUGHT,THROWN,102,7002,3170,4580,2255,15,31.486,4.575,31.817,1371831912,1371831762,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1166,CAUGHT,THROWN,103,4580,2255,3721,1275,15,11.167,4.9,12.195,1371831762,1371832059,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1170,CAUGHT,THROWN,104,3721,1275,3652,1846,15,0.897,2.855,2.993,1371832059,1371831762,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1174,CAUGHT,THROWN,105,3652,1846,4746,3007,15,-14.222,5.805,15.361,1371831762,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1183,CAUGHT,THROWN,106,4746,3007,4727,1176,15,0.247,9.155,9.158,1371831602,1371831624,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1187,CAUGHT,THROWN,107,4727,1176,3867,1422,15,11.18,1.23,11.247,1371831624,1371832026,0,0,0,0,0,0,0,0,0,0,0,1,7,1372721787,442,
1196,POINT,THROWN,108,3867,1422,1309,1209,15,33.254,1.065,33.271,1371832026,1371831624,0,0,0,0,0,0,0,0,0,1,0,1,7,1372721787,442,
1322,POINT,THROWN,109,2959,7320,1260,8072,16,22.087,3.76,22.405,0,0,0,0,0,1371831849,0,0,0,0,0,1,1,0,8,1372721787,442,
1407,CAUGHT,THROWN,110,8828,2876,7998,4150,17,10.79,6.37,12.53,1371831691,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1412,CAUGHT,THROWN,111,7998,4150,6621,2337,17,17.901,9.065,20.065,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1415,CAUGHT,THROWN,112,6621,2337,7236,4984,17,-7.995,13.235,15.462,1371832190,1371831691,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1417,CAUGHT,THROWN,113,7236,4984,7080,2141,17,2.028,14.215,14.359,1371831691,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1422,CAUGHT,THROWN,114,7080,2141,7314,5719,17,-3.042,17.89,18.147,1371832190,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1425,CAUGHT,THROWN,115,7314,5719,6006,1814,17,17.004,19.525,25.891,1371831727,1371832147,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1429,CAUGHT,THROWN,116,6006,1814,6563,5408,17,-7.241,17.97,19.374,1371832147,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1433,CAUGHT,THROWN,117,6563,5408,4990,7369,17,20.449,9.805,22.678,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1438,CAUGHT,THROWN,118,4990,7369,6113,3644,17,-14.599,18.625,23.665,1371832190,1371831547,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1441,CAUGHT,THROWN,119,6113,3644,5723,6879,17,5.07,16.175,16.951,1371831547,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,9,1372721787,442,
1448,GROUND_CONTACT,THROWN,120,5723,6879,5674,3807,17,0.637,15.36,15.373,1371832190,0,0,0,0,0,0,0,1,0,0,0,0,1,9,1372721787,442,
1471,CAUGHT,THROWN,121,5801,3562,5195,5408,18,-7.878,9.23,12.135,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,9,1372721787,442,
1473,CAUGHT,THROWN,122,5195,5408,5674,8333,18,6.227,14.625,15.895,0,0,0,0,0,1371831981,0,0,0,0,0,0,0,0,9,1372721787,442,
1475,CAUGHT,THROWN,123,5674,8333,5020,4542,18,-8.502,18.955,20.774,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,9,1372721787,442,
1482,CAUGHT,THROWN,124,5020,4542,6133,8072,18,14.469,17.65,22.823,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,9,1372721787,442,
1485,POINT,THROWN,125,6133,8072,8613,8725,18,32.24,3.265,32.405,0,0,0,0,0,1371832147,0,0,0,0,0,1,0,0,9,1372721787,442,
1567,CAUGHT,THROWN,126,2305,5670,4199,4510,19,24.622,5.8,25.296,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1569,CAUGHT,THROWN,127,4199,4510,5352,2451,19,14.989,10.295,18.184,1371831727,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1571,CAUGHT,THROWN,128,5352,2451,4941,4722,19,-5.343,11.355,12.549,1371832103,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1576,CAUGHT,THROWN,129,4941,4722,6006,3137,19,13.845,7.925,15.953,1371831727,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1580,CAUGHT,THROWN,130,6006,3137,6611,5621,19,7.865,12.42,14.701,1371832103,1371831912,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1584,CAUGHT,THROWN,131,6611,5621,7148,3775,19,6.981,9.23,11.573,1371831912,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1585,CAUGHT,THROWN,132,7148,3775,7393,5719,19,3.185,9.72,10.229,1371832103,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1588,CAUGHT,THROWN,133,7393,5719,6768,4739,19,-8.125,4.9,9.488,1371831849,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,10,1372721787,442,
1592,POINT,THROWN,134,6768,4739,8330,2516,19,20.306,11.115,23.149,1371832225,1371831912,0,0,0,0,0,0,0,0,0,1,1,1,10,1372721787,442,
1683,CAUGHT,THROWN,135,3086,6405,5244,4036,20,28.054,11.845,30.452,0,0,0,0,0,1371832059,0,0,0,0,0,0,0,0,11,1372721787,442,
1689,CAUGHT,THROWN,136,5244,4036,6074,5637,20,10.79,8.005,13.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1372721787,442,
1691,CAUGHT,THROWN,137,6074,5637,5576,3856,20,-6.474,8.905,11.01,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,11,1372721787,442,
1699,CAUGHT,THROWN,138,5576,3856,6455,6340,20,11.427,12.42,16.877,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,11,1372721787,442,
1704,CAUGHT,THROWN,139,6455,6340,4854,2042,20,-20.813,21.49,29.917,0,0,0,0,0,1371832059,0,0,0,0,0,0,0,0,11,1372721787,442,
1707,CAUGHT,THROWN,140,4854,2042,5625,1209,20,10.023,4.165,10.854,0,0,0,0,0,1371831849,0,0,0,0,0,0,0,0,11,1372721787,442,
1719,POINT,THROWN,141,5625,1209,8516,1029,20,37.583,0.9,37.594,0,0,0,0,0,1371831602,0,0,0,0,0,1,0,0,11,1372721787,442,
1801,CAUGHT,THROWN,142,2832,1977,2002,4542,21,-10.79,12.825,16.76,1371831912,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,12,1372721787,442,
1808,CAUGHT,THROWN,143,2002,4542,3867,1797,21,24.245,13.725,27.86,1371831727,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,12,1372721787,442,
1813,GROUND_CONTACT,THROWN,144,3867,1797,3223,5114,21,-8.372,16.585,18.578,1371832103,0,0,0,0,0,0,0,1,0,0,0,1,1,12,1372721787,442,
1842,CAUGHT,THROWN,145,3242,4967,3770,7696,22,-6.864,13.645,15.274,0,0,0,0,0,1371831762,0,0,0,0,0,0,1,0,12,1372721787,442,
1845,POINT,THROWN,146,3770,7696,1582,8170,22,28.444,2.37,28.543,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,1372721787,442,
1901,CAUGHT,THROWN,147,8115,4592,6641,3333,23,19.162,6.295,20.17,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,13,1372721787,442,
1915,POINT,THROWN,148,6641,3333,1494,3938,23,66.911,3.025,66.979,1371831727,1371831849,0,0,0,0,0,0,0,0,0,1,0,1,13,1372721787,442,
2620,CAUGHT,THROWN,149,8320,4248,6650,6193,24,21.71,9.725,23.789,0,0,0,0,0,1371831912,0,0,0,0,0,0,1,0,14,1372721787,442,
2625,CAUGHT,THROWN,150,6650,6193,7520,6716,24,-11.31,2.615,11.608,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,14,1372721787,442,
2628,CAUGHT,THROWN,151,7520,6716,5811,4608,24,22.217,10.54,24.59,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2631,CAUGHT,THROWN,152,5811,4608,6094,5735,24,-3.679,5.635,6.73,0,0,0,0,0,1371831849,0,0,0,0,0,0,1,0,14,1372721787,442,
2633,CAUGHT,THROWN,153,6094,5735,6357,8056,24,-3.419,11.605,12.098,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,14,1372721787,442,
2636,CAUGHT,THROWN,154,6357,8056,5127,6275,24,15.99,8.905,18.302,0,0,0,0,0,1371832059,0,0,0,0,0,0,1,0,14,1372721787,442,
2646,CAUGHT,THROWN,155,5127,6275,4199,7173,24,12.064,4.49,12.872,0,0,0,0,0,1371831912,0,0,0,1,0,0,1,0,14,1372721787,442,
2653,CAUGHT,THROWN,156,4199,7173,3779,4052,25,-5.46,15.605,16.533,1371831912,1371831981,0,0,0,0,0,0,0,0,0,0,1,1,14,1372721787,442,
2657,GROUND_CONTACT,THROWN,157,3779,4052,8760,1618,25,64.753,12.17,65.887,1371831981,0,0,0,0,0,0,0,1,0,0,0,1,1,14,1372721787,442,
2664,CAUGHT,THROWN,158,8682,1618,8037,4657,26,8.385,15.195,17.355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1372721787,442,
2666,CAUGHT,THROWN,159,8037,4657,7002,1520,26,13.455,15.685,20.665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1372721787,442,
2673,CAUGHT,THROWN,160,7002,1520,6836,4690,26,2.158,15.85,15.996,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2711,CAUGHT,THROWN,161,6836,4690,5654,4281,26,15.366,2.045,15.501,0,0,0,0,0,1371832059,0,0,0,0,0,0,1,0,14,1372721787,442,
2739,CAUGHT,THROWN,162,5654,4281,6572,3807,26,-11.934,2.37,12.167,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2743,CAUGHT,THROWN,163,6572,3807,5264,1569,26,17.004,11.19,20.356,0,0,0,0,0,1371832059,0,0,0,0,0,0,1,0,14,1372721787,442,
2787,GROUND_CONTACT,THROWN,164,5264,1569,6572,5866,26,-17.004,21.485,27.4,0,0,0,0,0,1371832059,0,0,1,0,0,0,1,0,14,1372721787,442,
2806,GROUND_CONTACT,THROWN,165,6484,5948,6582,3088,27,1.274,14.3,14.357,1371831849,0,0,0,0,0,0,0,1,0,0,0,1,1,14,1372721787,442,
2813,CAUGHT,THROWN,166,6973,3562,6572,1242,28,5.213,11.6,12.718,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,14,1372721787,442,
2823,CAUGHT,THROWN,167,6572,1242,6953,4412,28,-4.953,15.85,16.606,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2828,CAUGHT,THROWN,168,6953,4412,6240,7451,28,9.269,15.195,17.799,0,0,0,0,0,1371831912,0,0,0,0,0,0,1,0,14,1372721787,442,
2831,CAUGHT,THROWN,169,6240,7451,6484,5703,28,-3.172,8.74,9.298,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2834,CAUGHT,THROWN,170,6484,5703,5547,4167,28,12.181,7.68,14.4,0,0,0,0,0,1371832059,0,0,0,0,0,0,1,0,14,1372721787,442,
2837,CAUGHT,THROWN,171,5547,4167,6299,6373,28,-9.776,11.03,14.739,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2947,CAUGHT,THROWN,172,6299,6373,4746,2990,28,20.189,16.915,26.338,0,0,0,0,0,1371831981,0,0,0,0,0,0,1,0,14,1372721787,442,
2950,CAUGHT,THROWN,173,4746,2990,6074,2288,28,-17.264,3.51,17.617,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
2968,CAUGHT,THROWN,174,6074,2288,4854,1634,28,15.86,3.27,16.194,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,14,1372721787,442,
2972,CAUGHT,THROWN,175,4854,1634,4014,1503,28,10.92,0.655,10.94,0,0,0,0,0,1371831912,0,0,0,0,0,0,1,0,14,1372721787,442,
2979,CAUGHT,THROWN,176,4014,1503,3350,1503,28,8.632,0,8.632,0,0,0,0,0,1371831762,0,0,0,0,0,0,1,0,14,1372721787,442,
3016,CAUGHT,THROWN,177,3350,1503,3740,3399,28,-5.07,9.48,10.751,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
3020,CAUGHT,THROWN,178,3740,3399,3105,5408,28,8.255,10.045,13.002,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,14,1372721787,442,
3026,CAUGHT,THROWN,179,3105,5408,3496,3775,28,-5.083,8.165,9.618,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,14,1372721787,442,
3076,CAUGHT,THROWN,180,3496,3775,3057,2500,28,5.707,6.375,8.556,0,0,0,0,0,1371831762,0,0,0,0,0,0,1,0,14,1372721787,442,
3082,POINT,THROWN,181,3057,2500,2061,2222,28,12.948,1.39,13.022,0,0,0,0,0,1371832026,0,0,0,0,0,1,1,0,14,1372721787,442,
3181,CAUGHT,THROWN,182,8389,4526,6826,4281,29,20.319,1.225,20.356,1371831691,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3183,CAUGHT,THROWN,183,6826,4281,6182,6291,29,8.372,10.05,13.08,1371831727,1371831624,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3185,CAUGHT,THROWN,184,6182,6291,6025,7974,29,2.041,8.415,8.659,1371831624,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3188,CAUGHT,THROWN,185,6025,7974,5020,5131,29,13.065,14.215,19.307,1371832190,1371831691,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3199,CAUGHT,THROWN,186,5020,5131,4365,1683,29,8.515,17.24,19.228,1371831691,1371831547,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3208,CAUGHT,THROWN,187,4365,1683,4160,6977,29,2.665,26.47,26.604,1371831547,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3213,CAUGHT,THROWN,188,4160,6977,5498,4575,29,-17.394,12.01,21.137,1371831727,1371831547,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3216,CAUGHT,THROWN,189,5498,4575,4492,1748,29,13.078,14.135,19.257,1371831547,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
3223,CAUGHT,THROWN,190,4492,1748,3789,1650,29,9.139,0.49,9.152,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,15,1372721787,442,
